gene	Arabidopsis ID
LOC111999309	AT1G43710
LOC111988164	AT1G43722
LOC112002283	AT1G43722
LOC112005115	AT1G43722
LOC112006635	AT1G43722
LOC112008322	AT1G43722
LOC112015454	AT1G43722
LOC112016895	AT1G43722
LOC112017187	AT1G43722
LOC112017522	AT1G43722
LOC112029305	AT1G43722
LOC112031735	AT1G43722
LOC112036199	AT1G43722
LOC112016566	AT1G43722
LOC111982934	AT1G43760
LOC111982937	AT1G43760
LOC111983258	AT1G43760
LOC111984238	AT1G43760
LOC111984267	AT1G43760
LOC111984829	AT1G43760
LOC111985008	AT1G43760
LOC111985234	AT1G43760
LOC111985766	AT1G43760
LOC111985850	AT1G43760
LOC111985882	AT1G43760
LOC111986105	AT1G43760
LOC111986137	AT1G43760
LOC111986468	AT1G43760
LOC111987174	AT1G43760
LOC111987372	AT1G43760
LOC111987377	AT1G43760
LOC111988195	AT1G43760
LOC111988373	AT1G43760
LOC111988936	AT1G43760
LOC111989165	AT1G43760
LOC111990221	AT1G43760
LOC111990333	AT1G43760
LOC111990509	AT1G43760
LOC111990605	AT1G43760
LOC111990877	AT1G43760
LOC111990942	AT1G43760
LOC111990957	AT1G43760
LOC111991319	AT1G43760
LOC111991384	AT1G43760
LOC111991717	AT1G43760
LOC111991761	AT1G43760
LOC111991827	AT1G43760
LOC111992560	AT1G43760
LOC111992798	AT1G43760
LOC111993057	AT1G43760
LOC111993695	AT1G43760
LOC111993860	AT1G43760
LOC111994119	AT1G43760
LOC111994120	AT1G43760
LOC111994166	AT1G43760
LOC111994169	AT1G43760
LOC111994313	AT1G43760
LOC111994532	AT1G43760
LOC111994778	AT1G43760
LOC111995413	AT1G43760
LOC111995654	AT1G43760
LOC111995767	AT1G43760
LOC111996043	AT1G43760
LOC111996372	AT1G43760
LOC111996934	AT1G43760
LOC111996948	AT1G43760
LOC111997275	AT1G43760
LOC111998412	AT1G43760
LOC111999058	AT1G43760
LOC111999085	AT1G43760
LOC111999151	AT1G43760
LOC111999858	AT1G43760
LOC112000298	AT1G43760
LOC112000495	AT1G43760
LOC112001032	AT1G43760
LOC112001591	AT1G43760
LOC112001724	AT1G43760
LOC112004064	AT1G43760
LOC112004085	AT1G43760
LOC112004150	AT1G43760
LOC112004445	AT1G43760
LOC112004480	AT1G43760
LOC112004496	AT1G43760
LOC112004524	AT1G43760
LOC112004558	AT1G43760
LOC112004626	AT1G43760
LOC112004654	AT1G43760
LOC112004942	AT1G43760
LOC112005089	AT1G43760
LOC112005249	AT1G43760
LOC112005272	AT1G43760
LOC112005333	AT1G43760
LOC112006072	AT1G43760
LOC112006115	AT1G43760
LOC112006298	AT1G43760
LOC112006527	AT1G43760
LOC112006529	AT1G43760
LOC112006782	AT1G43760
LOC112006928	AT1G43760
LOC112006991	AT1G43760
LOC112007132	AT1G43760
LOC112007137	AT1G43760
LOC112007343	AT1G43760
LOC112008368	AT1G43760
LOC112008814	AT1G43760
LOC112008995	AT1G43760
LOC112010404	AT1G43760
LOC112010438	AT1G43760
LOC112010525	AT1G43760
LOC112011598	AT1G43760
LOC112011880	AT1G43760
LOC112012514	AT1G43760
LOC112012650	AT1G43760
LOC112013045	AT1G43760
LOC112013087	AT1G43760
LOC112013267	AT1G43760
LOC112014206	AT1G43760
LOC112015243	AT1G43760
LOC112015300	AT1G43760
LOC112015767	AT1G43760
LOC112015948	AT1G43760
LOC112016019	AT1G43760
LOC112016320	AT1G43760
LOC112016514	AT1G43760
LOC112017605	AT1G43760
LOC112017810	AT1G43760
LOC112018051	AT1G43760
LOC112018316	AT1G43760
LOC112018414	AT1G43760
LOC112019104	AT1G43760
LOC112019246	AT1G43760
LOC112019864	AT1G43760
LOC112019924	AT1G43760
LOC112020227	AT1G43760
LOC112020926	AT1G43760
LOC112021728	AT1G43760
LOC112022157	AT1G43760
LOC112022160	AT1G43760
LOC112022877	AT1G43760
LOC112022914	AT1G43760
LOC112022982	AT1G43760
LOC112023233	AT1G43760
LOC112023603	AT1G43760
LOC112023834	AT1G43760
LOC112024003	AT1G43760
LOC112024102	AT1G43760
LOC112024381	AT1G43760
LOC112024413	AT1G43760
LOC112024634	AT1G43760
LOC112024732	AT1G43760
LOC112024885	AT1G43760
LOC112025077	AT1G43760
LOC112025417	AT1G43760
LOC112025518	AT1G43760
LOC112025828	AT1G43760
LOC112025908	AT1G43760
LOC112026402	AT1G43760
LOC112026559	AT1G43760
LOC112026997	AT1G43760
LOC112027215	AT1G43760
LOC112027628	AT1G43760
LOC112028206	AT1G43760
LOC112028379	AT1G43760
LOC112028388	AT1G43760
LOC112028551	AT1G43760
LOC112029004	AT1G43760
LOC112029415	AT1G43760
LOC112029970	AT1G43760
LOC112030031	AT1G43760
LOC112030149	AT1G43760
LOC112030408	AT1G43760
LOC112030994	AT1G43760
LOC112031158	AT1G43760
LOC112031661	AT1G43760
LOC112031954	AT1G43760
LOC112032013	AT1G43760
LOC112032803	AT1G43760
LOC112032872	AT1G43760
LOC112033027	AT1G43760
LOC112033198	AT1G43760
LOC112033688	AT1G43760
LOC112034312	AT1G43760
LOC112034760	AT1G43760
LOC112034858	AT1G43760
LOC112035340	AT1G43760
LOC112035761	AT1G43760
LOC112035982	AT1G43760
LOC112036087	AT1G43760
LOC112036353	AT1G43760
LOC112036394	AT1G43760
LOC112036585	AT1G43760
LOC112036673	AT1G43760
LOC112036686	AT1G43760
LOC112037106	AT1G43760
LOC112037817	AT1G43760
LOC112038149	AT1G43760
LOC112038212	AT1G43760
LOC112038505	AT1G43760
LOC112038754	AT1G43760
LOC112038831	AT1G43760
LOC112039281	AT1G43760
LOC112039498	AT1G43760
LOC112039640	AT1G43760
LOC112039646	AT1G43760
LOC112039890	AT1G43760
LOC112040093	AT1G43760
LOC112040206	AT1G43760
LOC112040611	AT1G43760
LOC112040947	AT1G43760
LOC111994519	AT1G43770
LOC112036627	AT1G43770
LOC111989559	AT1G43790
LOC111997038	AT1G43790
LOC111997320	AT1G43790
LOC111989517	AT1G43800
LOC111985095	AT1G43850
LOC112004384	AT1G43850
LOC111983479	AT1G43860
LOC111984321	AT1G43860
LOC112024266	AT1G43860
LOC112009028	AT1G43890
LOC112030599	AT1G43890
LOC112035385	AT1G43890
LOC112019998	AT1G43900
LOC111984163	AT1G43910
LOC111984994	AT1G43980
LOC112030813	AT1G44000
LOC112028128	AT1G44110
LOC112035725	AT1G44130
LOC111994687	AT1G44170
LOC112021285	AT1G44170
LOC112035691	AT1G44170
LOC111986913	AT1G44350
LOC111993677	AT1G44414
LOC111993681	AT1G44446
LOC112016500	AT1G44750
LOC112016507	AT1G44750
LOC112003159	AT1G44760
LOC111999597	AT1G44770
LOC112015574	AT1G44770
LOC111990974	AT1G44790
LOC112012644	AT1G44790
LOC112015572	AT1G44790
LOC112016967	AT1G44790
LOC111994811	AT1G44800
LOC112024697	AT1G44800
LOC112032954	AT1G44820
LOC112032961	AT1G44835
LOC111999780	AT1G44900
LOC112028727	AT1G44900
LOC112037528	AT1G44900
LOC111988951	AT1G44910
LOC111995926	AT1G44910
LOC112010466	AT1G44910
LOC112012153	AT1G44910
LOC112014415	AT1G44910
LOC111985244	AT1G44920
LOC112009951	AT1G44920
LOC111994598	AT1G44960
LOC111988443	AT1G44970
LOC111988445	AT1G44970
LOC112015139	AT1G44970
LOC111987606	AT1G45000
LOC112002748	AT1G45000
LOC112013015	AT1G45110
LOC112015131	AT1G45110
LOC112006161	AT1G45130
LOC111983010	AT1G45150
LOC111983064	AT1G45160
LOC112003292	AT1G45207
LOC112029443	AT1G45207
LOC112035751	AT1G45207
LOC112003291	AT1G45230
LOC112003289	AT1G45231
LOC112013697	AT1G45231
LOC112017357	AT1G45231
LOC111984801	AT1G45248
LOC112003284	AT1G45249
LOC112008686	AT1G45332
LOC112018527	AT1G45332
LOC112031758	AT1G45332
LOC112024133	AT1G45474
LOC111983099	AT1G45616
LOC111984817	AT1G45616
LOC111985708	AT1G45616
LOC111985938	AT1G45616
LOC111989207	AT1G45616
LOC111989441	AT1G45616
LOC111991712	AT1G45616
LOC111992014	AT1G45616
LOC111994650	AT1G45616
LOC111998340	AT1G45616
LOC111999416	AT1G45616
LOC111999602	AT1G45616
LOC112001775	AT1G45616
LOC112005391	AT1G45616
LOC112006290	AT1G45616
LOC112006367	AT1G45616
LOC112008467	AT1G45616
LOC112011371	AT1G45616
LOC112012563	AT1G45616
LOC112015456	AT1G45616
LOC112020811	AT1G45616
LOC112021674	AT1G45616
LOC112022263	AT1G45616
LOC112024881	AT1G45616
LOC112025165	AT1G45616
LOC112028647	AT1G45616
LOC112030678	AT1G45616
LOC112031444	AT1G45616
LOC112031458	AT1G45616
LOC112031597	AT1G45616
LOC112032240	AT1G45616
LOC112032241	AT1G45616
LOC112032253	AT1G45616
LOC112032313	AT1G45616
LOC112032800	AT1G45616
LOC112034714	AT1G45616
LOC112034992	AT1G45616
LOC112035277	AT1G45616
LOC112037205	AT1G45616
LOC112037206	AT1G45616
LOC112037265	AT1G45616
LOC112037268	AT1G45616
LOC112037273	AT1G45616
LOC112037407	AT1G45616
LOC112038726	AT1G45616
LOC112040133	AT1G45616
LOC112040771	AT1G45616
LOC112037271	AT1G45616
LOC111990941	AT1G45688
LOC112026619	AT1G45688
LOC111989639	AT1G45976
LOC112029423	AT1G45976
LOC112012980	AT1G46264
LOC112029407	AT1G46264
LOC111988759	AT1G46480
LOC111992721	AT1G46984
LOC112022223	AT1G47056
LOC112028622	AT1G47056
LOC112029403	AT1G47128
LOC112040833	AT1G47200
LOC112025658	AT1G47210
LOC112017117	AT1G47230
LOC112016534	AT1G47240
LOC112033340	AT1G47240
LOC112010296	AT1G47250
LOC112011039	AT1G47250
LOC112037878	AT1G47250
LOC111996215	AT1G47270
LOC111996224	AT1G47271
LOC112007127	AT1G47278
LOC112017832	AT1G47278
LOC111984500	AT1G47290
LOC111989054	AT1G47290
LOC111999340	AT1G47290
LOC112002495	AT1G47290
LOC112007898	AT1G47290
LOC112015612	AT1G47290
LOC112026924	AT1G47290
LOC112017329	AT1G47300
LOC112021788	AT1G47330
LOC112017566	AT1G47380
LOC112017545	AT1G47410
LOC112017541	AT1G47420
LOC112007632	AT1G47470
LOC112007634	AT1G47470
LOC112025934	AT1G47470
LOC111986091	AT1G47480
LOC111986092	AT1G47480
LOC111986095	AT1G47480
LOC111992575	AT1G47480
LOC111992587	AT1G47480
LOC111992609	AT1G47480
LOC111992946	AT1G47480
LOC111998135	AT1G47480
LOC111998136	AT1G47480
LOC112017581	AT1G47480
LOC112017582	AT1G47480
LOC112031150	AT1G47480
LOC112033476	AT1G47480
LOC112025842	AT1G47485
LOC112033142	AT1G47490
LOC112001985	AT1G47500
LOC112017172	AT1G47510
LOC112014050	AT1G47530
LOC112017218	AT1G47530
LOC112017191	AT1G47550
LOC112018888	AT1G47550
LOC112009385	AT1G47570
LOC112012176	AT1G47578
LOC112015260	AT1G47578
LOC111983816	AT1G47620
LOC112025779	AT1G47640
LOC111997325	AT1G47670
LOC112008661	AT1G47670
LOC112008662	AT1G47670
LOC112008663	AT1G47670
LOC112016857	AT1G47670
LOC112018584	AT1G47670
LOC112024559	AT1G47670
LOC112024562	AT1G47670
LOC112024569	AT1G47670
LOC112034168	AT1G47670
LOC112034172	AT1G47670
LOC112032786	AT1G47670
LOC111994124	AT1G47710
LOC112012487	AT1G47710
LOC112018360	AT1G47710
LOC111998838	AT1G47720
LOC112022544	AT1G47720
LOC112009223	AT1G47730
LOC111987301	AT1G47740
LOC112005340	AT1G47740
LOC112012137	AT1G47740
LOC112012138	AT1G47750
LOC111990289	AT1G47790
LOC112030424	AT1G47790
LOC112033701	AT1G47790
LOC112037452	AT1G47790
LOC112012825	AT1G47820
LOC112026506	AT1G47830
LOC112037511	AT1G47830
LOC112026516	AT1G47840
LOC112026532	AT1G47870
LOC111985718	AT1G47890
LOC111985762	AT1G47890
LOC111987307	AT1G47890
LOC111992594	AT1G47890
LOC111993053	AT1G47890
LOC111998257	AT1G47890
LOC111998341	AT1G47890
LOC111999413	AT1G47890
LOC112000482	AT1G47890
LOC112001155	AT1G47890
LOC112009099	AT1G47890
LOC112011879	AT1G47890
LOC112012236	AT1G47890
LOC112015477	AT1G47890
LOC112031435	AT1G47890
LOC112031436	AT1G47890
LOC112031448	AT1G47890
LOC112031450	AT1G47890
LOC112038725	AT1G47890
LOC112039461	AT1G47890
LOC112002951	AT1G47960
LOC112002921	AT1G47970
LOC111991054	AT1G47980
LOC111992664	AT1G47980
LOC111994270	AT1G47980
LOC111996489	AT1G47980
LOC111997749	AT1G47980
LOC111997789	AT1G47980
LOC112003451	AT1G47980
LOC112007543	AT1G47980
LOC112021179	AT1G47980
LOC112021494	AT1G47980
LOC112022336	AT1G48020
LOC112009458	AT1G48030
LOC112022356	AT1G48030
LOC112037784	AT1G48030
LOC112022346	AT1G48040
LOC111983320	AT1G48050
LOC112018977	AT1G48050
LOC112027820	AT1G48050
LOC111994750	AT1G48060
LOC111999047	AT1G48090
LOC112011114	AT1G48090
LOC112025625	AT1G48090
LOC112032795	AT1G48090
LOC112035355	AT1G48090
LOC112032790	AT1G48100
LOC111990854	AT1G48100
LOC112032792	AT1G48110
LOC111984678	AT1G48120
LOC111990378	AT1G48120
LOC111992831	AT1G48120
LOC111994141	AT1G48120
LOC111994533	AT1G48120
LOC111997928	AT1G48120
LOC112000154	AT1G48120
LOC112003499	AT1G48120
LOC112003889	AT1G48120
LOC112004648	AT1G48120
LOC112005167	AT1G48120
LOC112006549	AT1G48120
LOC112007226	AT1G48120
LOC112007265	AT1G48120
LOC112008206	AT1G48120
LOC112009747	AT1G48120
LOC112011842	AT1G48120
LOC112012323	AT1G48120
LOC112012770	AT1G48120
LOC112013038	AT1G48120
LOC112013962	AT1G48120
LOC112015141	AT1G48120
LOC112016661	AT1G48120
LOC112016729	AT1G48120
LOC112016749	AT1G48120
LOC112016768	AT1G48120
LOC112016790	AT1G48120
LOC112016798	AT1G48120
LOC112016799	AT1G48120
LOC112016825	AT1G48120
LOC112016883	AT1G48120
LOC112017210	AT1G48120
LOC112018057	AT1G48120
LOC112018545	AT1G48120
LOC112020598	AT1G48120
LOC112020994	AT1G48120
LOC112021119	AT1G48120
LOC112021270	AT1G48120
LOC112023849	AT1G48120
LOC112024029	AT1G48120
LOC112024995	AT1G48120
LOC112027026	AT1G48120
LOC112030651	AT1G48120
LOC112032732	AT1G48120
LOC112035422	AT1G48120
LOC112035622	AT1G48120
LOC112035759	AT1G48120
LOC112036720	AT1G48120
LOC112038592	AT1G48120
LOC112038923	AT1G48120
LOC112039532	AT1G48120
LOC111984201	AT1G48130
LOC111986967	AT1G48130
LOC111991456	AT1G48130
LOC112010120	AT1G48130
LOC112015429	AT1G48130
LOC112025333	AT1G48140
LOC111983977	AT1G48160
LOC111990261	AT1G48160
LOC111986810	AT1G48170
LOC111998880	AT1G48170
LOC112018217	AT1G48175
LOC112025726	AT1G48175
LOC112040312	AT1G48175
LOC112007147	AT1G48200
LOC111997733	AT1G48210
LOC111985444	AT1G48270
LOC112005589	AT1G48270
LOC111996500	AT1G48280
LOC112016802	AT1G48285
LOC111996708	AT1G48300
LOC111994669	AT1G48310
LOC111996656	AT1G48310
LOC112020284	AT1G48320
LOC112032796	AT1G48320
LOC112033702	AT1G48320
LOC111984133	AT1G48350
LOC112013302	AT1G48360
LOC112013303	AT1G48360
LOC112026220	AT1G48360
LOC112036552	AT1G48360
LOC112002244	AT1G48380
LOC112002849	AT1G48405
LOC111993289	AT1G48410
LOC112013761	AT1G48410
LOC112021806	AT1G48410
LOC112038417	AT1G48410
LOC112012087	AT1G48420
LOC111983451	AT1G48430
LOC112013577	AT1G48430
LOC112021541	AT1G48430
LOC112025977	AT1G48430
LOC112004319	AT1G48440
LOC111999852	AT1G48450
LOC111997979	AT1G48460
LOC112023272	AT1G48480
LOC111991268	AT1G48520
LOC111996446	AT1G48520
LOC111996535	AT1G48520
LOC112015201	AT1G48540
LOC112019535	AT1G48550
LOC112022826	AT1G48550
LOC111984262	AT1G48560
LOC111992791	AT1G48570
LOC111992823	AT1G48580
LOC112007881	AT1G48600
LOC111987910	AT1G48605
LOC111992873	AT1G48605
LOC112011279	AT1G48605
LOC112038588	AT1G48620
LOC112030768	AT1G48635
LOC112030200	AT1G48650
LOC112004622	AT1G48720
LOC112010708	AT1G48720
LOC112021681	AT1G48720
LOC112040699	AT1G48720
LOC112038835	AT1G48745
LOC112009321	AT1G48750
LOC111987615	AT1G48760
LOC111997509	AT1G48760
LOC112002501	AT1G48760
LOC112032351	AT1G48780
LOC112032297	AT1G48790
LOC112037611	AT1G48790
LOC111983299	AT1G48830
LOC112004857	AT1G48830
LOC112018973	AT1G48830
LOC112008279	AT1G48840
LOC111987941	AT1G48850
LOC112000022	AT1G48850
LOC112019630	AT1G48850
LOC111986374	AT1G48870
LOC111989534	AT1G48880
LOC111989560	AT1G48880
LOC111997319	AT1G48880
LOC111983923	AT1G48900
LOC111984508	AT1G48900
LOC111994938	AT1G48900
LOC112016234	AT1G48900
LOC112032073	AT1G48900
LOC112003258	AT1G48910
LOC112007724	AT1G48910
LOC112014614	AT1G48910
LOC112019414	AT1G48910
LOC112020554	AT1G48910
LOC112025634	AT1G48910
LOC112027691	AT1G48910
LOC112032783	AT1G48910
LOC112028806	AT1G48930
LOC111986538	AT1G48940
LOC112006999	AT1G48940
LOC111997083	AT1G48950
LOC111996937	AT1G48960
LOC112021371	AT1G48970
LOC111996963	AT1G49000
LOC112011334	AT1G49000
LOC112014958	AT1G49000
LOC112024710	AT1G49010
LOC112011600	AT1G49030
LOC112011601	AT1G49030
LOC111995335	AT1G49040
LOC112011596	AT1G49040
LOC111994250	AT1G49050
LOC112029687	AT1G49050
LOC112022923	AT1G49100
LOC112013098	AT1G49170
LOC112006100	AT1G49230
LOC112013079	AT1G49230
LOC112017530	AT1G49290
LOC112039789	AT1G49290
LOC112009371	AT1G49290
LOC112000493	AT1G49310
LOC112028005	AT1G49310
LOC112035038	AT1G49310
LOC112000494	AT1G49320
LOC112019942	AT1G49320
LOC112035036	AT1G49320
LOC112035043	AT1G49320
LOC112035045	AT1G49320
LOC112035055	AT1G49320
LOC111986800	AT1G49330
LOC112020743	AT1G49330
LOC112002745	AT1G49340
LOC112009685	AT1G49340
LOC112020831	AT1G49340
LOC112020721	AT1G49350
LOC112020797	AT1G49350
LOC111996433	AT1G49350
LOC112003944	AT1G49360
LOC112034386	AT1G49360
LOC112030750	AT1G49380
LOC112032517	AT1G49380
LOC111988384	AT1G49390
LOC112027902	AT1G49390
LOC111986597	AT1G49400
LOC112015305	AT1G49410
LOC111993942	AT1G49430
LOC111986914	AT1G49470
LOC111985709	AT1G49475
LOC112024841	AT1G49475
LOC111984623	AT1G49510
LOC111997062	AT1G49510
LOC111986525	AT1G49520
LOC112002489	AT1G49520
LOC112016262	AT1G49520
LOC112021491	AT1G49540
LOC112038695	AT1G49540
LOC112010551	AT1G49570
LOC112026224	AT1G49570
LOC112028146	AT1G49570
LOC111990352	AT1G49590
LOC111995931	AT1G49590
LOC112004220	AT1G49590
LOC112014419	AT1G49590
LOC112024452	AT1G49620
LOC111987632	AT1G49630
LOC112002518	AT1G49630
LOC112005364	AT1G49640
LOC112031302	AT1G49640
LOC112037966	AT1G49640
LOC111983641	AT1G49650
LOC111998137	AT1G49650
LOC112008138	AT1G49650
LOC112015708	AT1G49650
LOC112015709	AT1G49650
LOC111993480	AT1G49670
LOC112002813	AT1G49670
LOC112024450	AT1G49670
LOC112026357	AT1G49670
LOC112031588	AT1G49670
LOC111991662	AT1G49710
LOC112015064	AT1G49730
LOC112020010	AT1G49730
LOC111996115	AT1G49740
LOC111996128	AT1G49740
LOC112014441	AT1G49740
LOC112015101	AT1G49740
LOC112029401	AT1G49750
LOC111991817	AT1G49750
LOC111992178	AT1G49760
LOC112033738	AT1G49770
LOC111996116	AT1G49780
LOC112009025	AT1G49780
LOC112015186	AT1G49820
LOC112007493	AT1G49820
LOC111989233	AT1G49850
LOC111996455	AT1G49870
LOC112002625	AT1G49880
LOC112014034	AT1G49880
LOC112014611	AT1G49880
LOC112033439	AT1G49880
LOC112035221	AT1G49880
LOC111998438	AT1G49890
LOC112035844	AT1G49890
LOC111982922	AT1G49920
LOC111984674	AT1G49920
LOC111984837	AT1G49920
LOC111985022	AT1G49920
LOC111985132	AT1G49920
LOC111990256	AT1G49920
LOC111997921	AT1G49920
LOC112000058	AT1G49920
LOC112012324	AT1G49920
LOC112013214	AT1G49920
LOC112016724	AT1G49920
LOC112031873	AT1G49920
LOC112032831	AT1G49920
LOC112036236	AT1G49920
LOC112036368	AT1G49920
LOC112037762	AT1G49920
LOC112037785	AT1G49920
LOC112040190	AT1G49920
LOC111999760	AT1G49920
LOC112015381	AT1G49920
LOC112034690	AT1G49950
LOC111987844	AT1G49960
LOC112034674	AT1G49960
LOC112040110	AT1G49970
LOC112026443	AT1G49975
LOC112001332	AT1G49980
LOC112001343	AT1G49980
LOC112004195	AT1G49980
LOC112030290	AT1G49980
LOC112036020	AT1G49980
LOC112010123	AT1G50000
LOC112039571	AT1G50020
LOC111987130	AT1G50030
LOC112015848	AT1G50030
LOC112018184	AT1G50030
LOC112040447	AT1G50030
LOC111990233	AT1G50090
LOC111990237	AT1G50110
LOC112030684	AT1G50120
LOC112033435	AT1G50140
LOC112014635	AT1G50170
LOC111990551	AT1G50180
LOC111996953	AT1G50180
LOC111999386	AT1G50180
LOC112001962	AT1G50180
LOC112002030	AT1G50180
LOC112003579	AT1G50180
LOC112003585	AT1G50180
LOC112009952	AT1G50180
LOC112024843	AT1G50180
LOC112026542	AT1G50180
LOC111985959	AT1G50200
LOC111988248	AT1G50200
LOC112005722	AT1G50200
LOC112013296	AT1G50200
LOC112019977	AT1G50200
LOC111987238	AT1G50240
LOC112015995	AT1G50240
LOC112023870	AT1G50240
LOC112026888	AT1G50240
LOC112039492	AT1G50240
LOC111995125	AT1G50300
LOC112013736	AT1G50310
LOC112018665	AT1G50310
LOC112021458	AT1G50310
LOC112022473	AT1G50310
LOC112026779	AT1G50310
LOC112030258	AT1G50310
LOC111993406	AT1G50320
LOC111985255	AT1G50360
LOC112036827	AT1G50360
LOC111995414	AT1G50370
LOC112011592	AT1G50370
LOC111990637	AT1G50380
LOC111990640	AT1G50410
LOC112025610	AT1G50420
LOC112025611	AT1G50420
LOC112033247	AT1G50420
LOC112033252	AT1G50420
LOC112035642	AT1G50420
LOC112025632	AT1G50420
LOC112034052	AT1G50430
LOC112029688	AT1G50440
LOC112009632	AT1G50440
LOC112039968	AT1G50440
LOC112009906	AT1G50450
LOC112003466	AT1G50460
LOC112008097	AT1G50480
LOC112008405	AT1G50480
LOC112031202	AT1G50480
LOC112017032	AT1G50500
LOC112036200	AT1G50500
LOC112035633	AT1G50510
LOC112004889	AT1G50520
LOC111994013	AT1G50560
LOC112002488	AT1G50560
LOC112022602	AT1G50575
LOC112022601	AT1G50590
LOC112029891	AT1G50620
LOC111986814	AT1G50640
LOC112007198	AT1G50640
LOC112025423	AT1G50650
LOC112019081	AT1G50660
LOC112029317	AT1G50660
LOC112013722	AT1G50670
LOC112019080	AT1G50670
LOC112034827	AT1G50670
LOC112008228	AT1G50680
LOC112036225	AT1G50680
LOC111989187	AT1G50680
LOC112022080	AT1G50700
LOC112001124	AT1G50710
LOC112013013	AT1G50720
LOC112013030	AT1G50730
LOC111998797	AT1G50740
LOC112035649	AT1G50820
LOC111986442	AT1G50870
LOC111992569	AT1G50870
LOC112005317	AT1G50870
LOC112011833	AT1G50870
LOC112017457	AT1G50870
LOC112034094	AT1G50870
LOC111988911	AT1G50870
LOC111998917	AT1G50900
LOC111998906	AT1G50910
LOC111996523	AT1G50920
LOC112009456	AT1G50920
LOC112031380	AT1G50920
LOC112040015	AT1G50920
LOC111989428	AT1G50940
LOC111989932	AT1G50940
LOC111997972	AT1G50940
LOC112010549	AT1G51080
LOC112027370	AT1G51100
LOC112030630	AT1G51100
LOC111992708	AT1G51110
LOC111998385	AT1G51120
LOC112015280	AT1G51130
LOC112015287	AT1G51130
LOC112019184	AT1G51130
LOC112025617	AT1G51130
LOC112028062	AT1G51140
LOC111988372	AT1G51160
LOC112007891	AT1G51160
LOC112019086	AT1G51170
LOC112010741	AT1G51172
LOC112028971	AT1G51172
LOC112019105	AT1G51190
